Type,Start,End
exon,50191268,50191498
stop_codon,50192069,50192071
UTR,50192069,50192668
exon,50247643,50247753
transcript,50247643,50265669
gene,50247643,50283250
exon,50247863,50247995
exon,50253396,50253607
exon,50258358,50258466
exon,50259019,50259557
transcript,50259019,50278421
exon,50264202,50264323
exon,50264202,50264323
exon,50265368,50265669
exon,50275646,50275735
exon,50276057,50276390
exon,50276289,50276390
transcript,50276289,50283250
exon,50277491,50277613
exon,50277491,50277980
exon,50278177,50278421
exon,50278177,50281865
exon,50282553,50283250
exon,50292709,50292830
transcript,50292709,50313843
gene,50292709,50315488
exon,50292769,50292830
transcript,50292769,50312914
exon,50293243,50293728
exon,50298144,50298413
transcript,50298144,50314758
exon,50298156,50298413
exon,50298156,50298413
exon,50299876,50302916
gene,50299876,50321486
transcript,50299876,50321486
exon,50308929,50308951
transcript,50308929,50314924
exon,50311555,50311706
exon,50311614,50311706
exon,50311805,50311919
exon,50311805,50312014
exon,50311805,50312014
exon,50311805,50312914
exon,50312352,50312430
exon,50312352,50312430
exon,50312352,50312430
exon,50312914,50314356
exon,50313069,50313299
exon,50313300,50314758
exon,50313300,50314924
exon,50313484,50313843
exon,50321075,50321486
gene,50429190,50429483
transcript,50429190,50429483
exon,50429190,50429483
gene,50479767,50479991
transcript,50479767,50479991
exon,50479767,50479991
exon,50510321,50510590
UTR,50510321,50510590
transcript,50510321,50584760
gene,50510321,50585241
UTR,50510383,50510527
exon,50510383,50510590
transcript,50510383,50585241
start_codon,50510528,50510530
CDS,50510528,50510590
gene,50557682,50557998
transcript,50557682,50557998
exon,50557682,50557998
exon,50561363,50561453
CDS,50561363,50561453
gene,50563009,50563110
transcript,50563009,50563110
exon,50563009,50563110
UTR,50564969,50565033
exon,50564969,50565069
exon,50564969,50565069
CDS,50564969,50565069
start_codon,50565034,50565036
CDS,50565034,50565069
exon,50568380,50568478
CDS,50568380,50568478
exon,50568380,50568478
CDS,50568380,50568478
exon,50570975,50575013
gene,50570975,50578041
transcript,50570975,50578041
exon,50574517,50574654
CDS,50574517,50574654
exon,50574517,50574654
CDS,50574517,50574654
exon,50577494,50578041
exon,50578420,50578629
CDS,50578420,50578629
exon,50578420,50578629
CDS,50578420,50578629
exon,50579168,50579329
CDS,50579168,50579329
exon,50579168,50579329
CDS,50579168,50579329
exon,50579703,50579926
CDS,50579703,50579926
exon,50579703,50579926
CDS,50579703,50579926
exon,50581265,50581460
CDS,50581265,50581460
exon,50581265,50581460
CDS,50581265,50581460
CDS,50582692,50582712
CDS,50582692,50582712
exon,50582692,50584760
exon,50582692,50585241
stop_codon,50582713,50582715
stop_codon,50582713,50582715
UTR,50582713,50584760
UTR,50582713,50585241
gene,50585786,50585879
transcript,50585786,50585879
exon,50585786,50585879
UTR,50586108,50587234
exon,50586108,50587332
gene,50586108,50691542
transcript,50586108,50691542
UTR,50586112,50587234
exon,50586112,50587332
transcript,50586112,50636889
stop_codon,50587232,50587234
stop_codon,50587232,50587234
CDS,50587235,50587332
CDS,50587235,50587332
exon,50587802,50587892
CDS,50587802,50587892
exon,50587802,50587892
CDS,50587802,50587892
exon,50589686,50589769
CDS,50589686,50589769
exon,50589686,50589769
CDS,50589686,50589769
exon,50592344,50592546
CDS,50592344,50592546
exon,50592344,50592546
CDS,50592344,50592546
exon,50593035,50593196
CDS,50593035,50593196
exon,50593035,50593196
CDS,50593035,50593196
exon,50594553,50594714
CDS,50594553,50594714
exon,50594553,50594714
CDS,50594553,50594714
exon,50595369,50595504
CDS,50595369,50595504
exon,50595369,50595504
CDS,50595369,50595504
exon,50596140,50596263
CDS,50596140,50596263
exon,50596140,50596263
CDS,50596140,50596263
exon,50597580,50597710
CDS,50597580,50597710
exon,50597580,50597710
CDS,50597580,50597710
exon,50602072,50602644
CDS,50602072,50602644
exon,50602072,50602644
CDS,50602072,50602644
exon,50604645,50604774
CDS,50604645,50604774
exon,50604645,50604774
CDS,50604645,50604774
exon,50608389,50608534
CDS,50608389,50608534
exon,50608389,50608534
CDS,50608389,50608534
exon,50608613,50608738
CDS,50608613,50608738
exon,50608613,50608738
CDS,50608613,50608738
exon,50608912,50608955
CDS,50608912,50608955
exon,50608912,50608955
CDS,50608912,50608955
exon,50609293,50609356
CDS,50609293,50609356
exon,50609293,50609356
CDS,50609293,50609356
exon,50609573,50609722
CDS,50609573,50609722
exon,50609573,50609722
CDS,50609573,50609722
exon,50610853,50610906
CDS,50610853,50610906
exon,50610853,50610906
CDS,50610853,50610906
exon,50611181,50611204
CDS,50611181,50611204
exon,50611181,50611204
CDS,50611181,50611204
gene,50614636,50614785
transcript,50614636,50614785
exon,50614636,50614785
exon,50616002,50616080
CDS,50616002,50616080
exon,50616002,50616080
CDS,50616002,50616080
exon,50619986,50620132
CDS,50619986,50620132
exon,50619986,50620132
CDS,50619986,50620132
gene,50620763,50621077
transcript,50620763,50621077
exon,50620763,50621077
CDS,50630738,50630847
exon,50630738,50630856
CDS,50630738,50630856
exon,50630738,50630856
start_codon,50630845,50630847
UTR,50630848,50630856
exon,50636581,50636889
UTR,50636581,50636889
exon,50645471,50645493
transcript,50645471,50660291
gene,50645471,50662275
exon,50645698,50645886
exon,50653202,50653222
transcript,50653202,50662275
exon,50653946,50653995
exon,50659866,50660078
exon,50659866,50660291
exon,50662021,50662275
CDS,50691126,50691128
start_codon,50691126,50691128
exon,50691126,50691542
UTR,50691129,50691542
UTR,50731580,50731786
exon,50731580,50731852
transcript,50731580,50753741
gene,50731580,50756795
UTR,50731665,50731786
exon,50731665,50731852
transcript,50731665,50756795
start_codon,50731787,50731789
start_codon,50731787,50731789
CDS,50731787,50731852
CDS,50731787,50731852
exon,50737857,50738079
CDS,50737857,50738079
exon,50737857,50738079
CDS,50737857,50738079
CDS,50749659,50750485
exon,50749659,50753741
stop_codon,50750486,50750488
UTR,50750486,50753741
CDS,50756685,50756740
exon,50756685,50756795
stop_codon,50756741,50756743
UTR,50756741,50756795
UTR,50794894,50794993
exon,50794894,50795173
gene,50794894,50877177
transcript,50794894,50877177
start_codon,50794994,50794996
CDS,50794994,50795173
UTR,50795031,50795083
exon,50795031,50795173
transcript,50795031,50876723
UTR,50795061,50795083
exon,50795061,50795173
transcript,50795061,50877177
start_codon,50795084,50795086
start_codon,50795084,50795086
CDS,50795084,50795173
CDS,50795084,50795173
exon,50818211,50818282
CDS,50818211,50818282
exon,50818211,50818282
CDS,50818211,50818282
exon,50818211,50818282
CDS,50818211,50818282
exon,50830279,50830380
CDS,50830279,50830380
exon,50830279,50830380
CDS,50830279,50830380
exon,50830279,50830380
CDS,50830279,50830380
gene,50840615,50840749
transcript,50840615,50840749
exon,50840615,50840749
exon,50841766,50841900
CDS,50841766,50841900
exon,50841766,50841900
CDS,50841766,50841900
exon,50841766,50841900
CDS,50841766,50841900
exon,50875997,50876093
CDS,50875997,50876093
exon,50875997,50876093
CDS,50875997,50876093
CDS,50876486,50876532
CDS,50876486,50876532
CDS,50876486,50876605
exon,50876486,50876723
exon,50876486,50877177
exon,50876486,50877177
stop_codon,50876533,50876535
stop_codon,50876533,50876535
UTR,50876533,50876723
UTR,50876533,50877177
stop_codon,50876606,50876608
UTR,50876606,50877177
UTR,50888916,50891407
exon,50888916,50894512
transcript,50888916,50905558
gene,50888916,50931437
UTR,50888918,50891407
UTR,50888918,50891407
exon,50888918,50894512
exon,50888918,50894512
transcript,50888918,50931437
transcript,50888918,50931437
UTR,50889048,50889825
exon,50889048,50889957
UTR,50889048,50891407
exon,50889048,50894512
transcript,50889048,50928732
transcript,50889048,50931375
stop_codon,50889823,50889825
CDS,50889826,50889957
UTR,50890336,50891407
exon,50890336,50894512
transcript,50890336,50931421
UTR,50890349,50891407
exon,50890349,50894512
transcript,50890349,50909791
UTR,50890372,50891407
exon,50890372,50894512
transcript,50890372,50931364
stop_codon,50891405,50891407
stop_codon,50891405,50891407
stop_codon,50891405,50891407
stop_codon,50891405,50891407
stop_codon,50891405,50891407
stop_codon,50891405,50891407
stop_codon,50891405,50891407
CDS,50891408,50894029
CDS,50891408,50894512
CDS,50891408,50894512
CDS,50891408,50894512
CDS,50891408,50894512
CDS,50891408,50894512
CDS,50891408,50894512
start_codon,50894027,50894029
UTR,50894030,50894512
exon,50902017,50902109
CDS,50902017,50902109
exon,50902017,50902109
CDS,50902017,50902109
exon,50902017,50902109
CDS,50902017,50902109
exon,50902017,50902109
CDS,50902017,50902109
exon,50902017,50902109
CDS,50902017,50902109
exon,50902017,50902109
CDS,50902017,50902109
exon,50902017,50902109
CDS,50902017,50902109
exon,50902017,50902109
UTR,50902017,50902109
CDS,50903889,50903996
CDS,50903889,50903996
CDS,50903889,50903996
CDS,50903889,50903996
CDS,50903889,50903996
CDS,50903889,50903996
exon,50903889,50904001
exon,50903889,50904001
CDS,50903889,50904001
exon,50903889,50904001
exon,50903889,50904001
exon,50903889,50904001
exon,50903889,50904001
exon,50903889,50905558
start_codon,50903994,50903996
start_codon,50903994,50903996
start_codon,50903994,50903996
start_codon,50903994,50903996
start_codon,50903994,50903996
start_codon,50903994,50903996
UTR,50903997,50904001
UTR,50903997,50904001
UTR,50903997,50904001
UTR,50903997,50904001
UTR,50903997,50904001
UTR,50903997,50905558
exon,50904766,50904849
UTR,50904766,50904849
exon,50909500,50909791
UTR,50909500,50909791
gene,50913731,50914411
transcript,50913731,50914411
exon,50913731,50914411
exon,50918739,50918781
CDS,50918739,50918781
exon,50928651,50928732
UTR,50928651,50928732
CDS,50928651,50928818
exon,50928651,50928825
UTR,50928651,50928825
exon,50928651,50928825
exon,50928651,50928825
UTR,50928651,50928825
start_codon,50928816,50928818
UTR,50928819,50928825
exon,50930826,50931364
UTR,50930826,50931364
exon,50930826,50931375
UTR,50930826,50931375
exon,50930826,50931421
UTR,50930826,50931421
exon,50930826,50931437
UTR,50930826,50931437
exon,50930826,50931437
UTR,50930826,50931437
gene,50930984,50945148
exon,50931006,50931054
transcript,50931006,50945148
exon,50931372,50931449
exon,50933724,50933827
UTR,50934867,50935134
exon,50934867,50935236
transcript,50934867,50958555
gene,50934867,50959140
UTR,50934870,50935134
exon,50934870,50935236
transcript,50934870,50958532
UTR,50934945,50935134
exon,50934945,50935236
transcript,50934945,50958532
UTR,50935020,50935134
exon,50935020,50935236
transcript,50935020,50959140
stop_codon,50935132,50935134
stop_codon,50935132,50935134
stop_codon,50935132,50935134
stop_codon,50935132,50935134
CDS,50935135,50935236
CDS,50935135,50935236
CDS,50935135,50935236
CDS,50935135,50935236
exon,50936148,50936262
CDS,50936148,50936262
exon,50936148,50936262
CDS,50936148,50936262
exon,50936148,50936262
CDS,50936148,50936262
exon,50936148,50936262
CDS,50936148,50936262
exon,50940865,50940933
CDS,50940865,50940933
exon,50940865,50940933
CDS,50940865,50940933
exon,50940865,50940933
CDS,50940865,50940933
exon,50941105,50941209
CDS,50941105,50941209
exon,50941129,50941209
CDS,50941129,50941209
exon,50942031,50942126
CDS,50942031,50942126
exon,50942031,50942126
CDS,50942031,50942126
exon,50942031,50942126
CDS,50942031,50942126
exon,50942031,50942126
CDS,50942031,50942126
exon,50944357,50945148
exon,50945737,50945762
CDS,50945737,50945762
exon,50945737,50945762
CDS,50945737,50945762
exon,50945737,50945762
CDS,50945737,50945762
exon,50945737,50945762
CDS,50945737,50945762
CDS,50945847,50945903
exon,50945847,50945923
CDS,50945847,50945923
exon,50945847,50945923
CDS,50945847,50945923
exon,50945847,50945923
CDS,50945847,50945923
exon,50945847,50945923
start_codon,50945901,50945903
UTR,50945904,50945923
exon,50948629,50948662
CDS,50948629,50948662
exon,50948629,50948662
CDS,50948629,50948662
exon,50948629,50948662
CDS,50948629,50948662
exon,50948629,50948662
UTR,50948629,50948662
exon,50955186,50955285
CDS,50955186,50955285
exon,50955186,50955285
CDS,50955186,50955285
exon,50955186,50955285
CDS,50955186,50955285
exon,50955186,50955285
UTR,50955186,50955285
CDS,50958363,50958523
CDS,50958363,50958523
CDS,50958363,50958523
exon,50958363,50958532
exon,50958363,50958532
exon,50958363,50958555
start_codon,50958521,50958523
start_codon,50958521,50958523
start_codon,50958521,50958523
UTR,50958524,50958532
UTR,50958524,50958532
UTR,50958524,50958555
exon,50958741,50959140
UTR,50958741,50959140
UTR,50958818,50958842
gene,50958818,50963929
transcript,50958818,50963929
exon,50958818,50963929
start_codon,50958843,50958845
CDS,50958843,50960222
stop_codon,50960223,50960225
UTR,50960223,50963929
exon,50999370,50999479
gene,50999370,51010019
transcript,50999370,51010019
exon,51000510,51000767
UTR,51003656,51004041
exon,51003656,51004806
gene,51003656,51023107
transcript,51003656,51023107
stop_codon,51004039,51004041
CDS,51004042,51004806
CDS,51009565,51010338
exon,51009565,51010364
exon,51009586,51010019
start_codon,51010336,51010338
UTR,51010339,51010364
exon,51022870,51023107
UTR,51022870,51023107
gene,51098138,51098845
transcript,51098138,51098845
exon,51098138,51098845
gene,51130788,51131667
transcript,51130788,51131667
exon,51130788,51131667
UTR,51386957,51391398
exon,51386957,51391451
transcript,51386957,51542719
gene,51386957,51562831
exon,51386963,51391451
UTR,51386963,51391451
transcript,51386963,51542719
UTR,51388626,51391398
exon,51388626,51391451
transcript,51388626,51562831
exon,51391228,51391451
UTR,51391228,51391451
exon,51391228,51391451
UTR,51391228,51391451
exon,51391228,51391451
UTR,51391228,51391451
transcript,51391228,51542719
transcript,51391228,51562629
transcript,51391228,51562831
stop_codon,51391396,51391398
stop_codon,51391396,51391398
CDS,51391399,51391451
CDS,51391399,51391451
UTR,51398643,51398689
UTR,51398643,51398689
UTR,51398643,51398689
UTR,51398643,51398689
exon,51398643,51398730
exon,51398643,51398730
exon,51398643,51398730
exon,51398643,51398730
stop_codon,51398687,51398689
stop_codon,51398687,51398689
stop_codon,51398687,51398689
stop_codon,51398687,51398689
CDS,51398690,51398730
CDS,51398690,51398730
CDS,51398690,51398730
CDS,51398690,51398730
exon,51432067,51432756
CDS,51432067,51432756
exon,51432067,51432756
CDS,51432067,51432756
exon,51432067,51432756
CDS,51432067,51432756
exon,51432067,51432756
CDS,51432067,51432756
exon,51432067,51432756
CDS,51432067,51432756
exon,51432067,51432756
CDS,51432067,51432756
exon,51435188,51435314
CDS,51435188,51435314
exon,51435188,51435314
CDS,51435188,51435314
exon,51435188,51435314
CDS,51435188,51435314
exon,51435188,51435314
CDS,51435188,51435314
exon,51435188,51435314
CDS,51435188,51435314
exon,51435188,51435314
CDS,51435188,51435314
exon,51435706,51435761
CDS,51435706,51435761
exon,51435706,51435761
CDS,51435706,51435761
exon,51435706,51435761
CDS,51435706,51435761
exon,51435706,51435761
CDS,51435706,51435761
exon,51435706,51435761
CDS,51435706,51435761
exon,51435706,51435761
CDS,51435706,51435761
gene,51452905,51452977
transcript,51452905,51452977
exon,51452905,51452977
exon,51454548,51454688
CDS,51454548,51454688
exon,51454548,51454688
CDS,51454548,51454688
exon,51454548,51454688
CDS,51454548,51454688
exon,51454548,51454688
CDS,51454548,51454688
exon,51454548,51454688
CDS,51454548,51454688
exon,51454548,51454688
CDS,51454548,51454688
exon,51473980,51474152
CDS,51473980,51474152
exon,51473980,51474152
CDS,51473980,51474152
exon,51473980,51474152
CDS,51473980,51474152
exon,51473980,51474152
CDS,51473980,51474152
exon,51473980,51474152
CDS,51473980,51474152
exon,51473980,51474152
CDS,51473980,51474152
exon,51475458,51475660
CDS,51475458,51475660
exon,51475458,51475660
CDS,51475458,51475660
exon,51475458,51475660
CDS,51475458,51475660
exon,51475458,51475660
CDS,51475458,51475660
exon,51475458,51475660
CDS,51475458,51475660
exon,51475458,51475660
CDS,51475458,51475660
exon,51516784,51516955
CDS,51516784,51516955
exon,51516784,51516955
CDS,51516784,51516955
exon,51516784,51516955
CDS,51516784,51516955
exon,51516784,51516955
CDS,51516784,51516955
exon,51516784,51516955
CDS,51516784,51516955
exon,51516784,51516955
CDS,51516784,51516955
CDS,51523081,51523583
CDS,51523081,51523583
exon,51523081,51523596
exon,51523081,51523596
exon,51523081,51524110
CDS,51523081,51524110
exon,51523081,51524110
CDS,51523081,51524110
exon,51523081,51524110
CDS,51523081,51524110
exon,51523081,51524110
CDS,51523081,51524110
start_codon,51523581,51523583
start_codon,51523581,51523583
UTR,51523584,51523596
UTR,51523584,51523596
CDS,51542370,51542499
CDS,51542370,51542499
exon,51542370,51542719
exon,51542370,51542719
exon,51542370,51542719
UTR,51542370,51542719
start_codon,51542497,51542499
start_codon,51542497,51542499
UTR,51542500,51542719
UTR,51542500,51542719
CDS,51562560,51562629
exon,51562560,51562629
CDS,51562560,51562629
exon,51562560,51562831
exon,51562560,51562831
UTR,51562560,51562831
start_codon,51562627,51562629
start_codon,51562627,51562629
UTR,51562630,51562831
UTR,51596514,51601213
UTR,51596514,51601213
exon,51596514,51601347
exon,51596514,51601347
transcript,51596514,51768328
gene,51596514,51768390
transcript,51596514,51768390
stop_codon,51601211,51601213
stop_codon,51601211,51601213
CDS,51601214,51601347
CDS,51601214,51601347
exon,51604817,51605020
CDS,51604817,51605020
exon,51604817,51605020
CDS,51604817,51605020
exon,51607527,51607584
CDS,51607527,51607584
exon,51607527,51607584
CDS,51607527,51607584
exon,51608518,51608626
CDS,51608518,51608626
exon,51608518,51608626
CDS,51608518,51608626
exon,51610101,51610165
CDS,51610101,51610165
exon,51610101,51610165
CDS,51610101,51610165
exon,51613677,51613832
CDS,51613677,51613832
exon,51613677,51613832
CDS,51613677,51613832
exon,51617490,51617554
CDS,51617490,51617554
exon,51617490,51617554
CDS,51617490,51617554
exon,51618662,51618806
CDS,51618662,51618806
exon,51618662,51618806
CDS,51618662,51618806
exon,51618954,51619043
CDS,51618954,51619043
exon,51618954,51619043
CDS,51618954,51619043
exon,51622074,51622172
CDS,51622074,51622172
exon,51622074,51622172
CDS,51622074,51622172
exon,51625192,51625362
CDS,51625192,51625362
exon,51625192,51625362
CDS,51625192,51625362
exon,51627600,51627683
CDS,51627600,51627683
exon,51627600,51627683
CDS,51627600,51627683
exon,51628980,51629072
CDS,51628980,51629072
exon,51628980,51629072
CDS,51628980,51629072
exon,51639343,51639504
CDS,51639343,51639504
exon,51639343,51639504
CDS,51639343,51639504
exon,51656938,51657150
CDS,51656938,51657150
exon,51656938,51657150
CDS,51656938,51657150
exon,51669997,51670109
CDS,51669997,51670109
exon,51669997,51670109
CDS,51669997,51670109
exon,51671115,51671257
CDS,51671115,51671257
exon,51671115,51671257
CDS,51671115,51671257
exon,51674153,51674313
CDS,51674153,51674313
exon,51674153,51674313
CDS,51674153,51674313
exon,51676132,51676208
CDS,51676132,51676208
exon,51676132,51676208
CDS,51676132,51676208
exon,51689064,51689139
CDS,51689064,51689139
exon,51690739,51690819
CDS,51690739,51690819
exon,51694008,51694102
CDS,51694008,51694102
exon,51696093,51696144
CDS,51696093,51696144
exon,51697424,51697482
CDS,51697424,51697482
exon,51712966,51713074
CDS,51712966,51713074
exon,51712966,51713074
CDS,51712966,51713074
exon,51725819,51725932
CDS,51725819,51725932
exon,51725819,51725932
CDS,51725819,51725932
exon,51729834,51729978
CDS,51729834,51729978
exon,51729834,51729978
CDS,51729834,51729978
exon,51734533,51734608
gene,51734533,51735067
transcript,51734533,51735067
exon,51734685,51735067
CDS,51768302,51768324
exon,51768302,51768328
CDS,51768302,51768369
exon,51768302,51768390
start_codon,51768322,51768324
UTR,51768325,51768328
start_codon,51768367,51768369
UTR,51768370,51768390
UTR,51782331,51784267
exon,51782331,51784684
gene,51782331,51802521
transcript,51782331,51802521
UTR,51784046,51784267
exon,51784046,51784684
transcript,51784046,51802509
stop_codon,51784265,51784267
stop_codon,51784265,51784267
stop_codon,51784265,51784267
UTR,51784265,51784267
exon,51784265,51784684
transcript,51784265,51802475
CDS,51784268,51784684
CDS,51784268,51784684
CDS,51784268,51784684
exon,51788861,51789141
CDS,51788861,51789141
exon,51788861,51789141
CDS,51788861,51789141
exon,51788861,51789141
CDS,51788861,51789141
exon,51790022,51792352
CDS,51790022,51792352
exon,51791333,51792352
CDS,51791333,51792352
CDS,51802279,51802408
CDS,51802279,51802408
CDS,51802279,51802408
exon,51802279,51802475
exon,51802279,51802509
exon,51802279,51802521
start_codon,51802406,51802408
start_codon,51802406,51802408
start_codon,51802406,51802408
UTR,51802409,51802475
UTR,51802409,51802509
UTR,51802409,51802521
exon,51831797,51833969
gene,51831797,51862912
transcript,51831797,51862912
exon,51842685,51842749
exon,51862825,51862912
gene,51902291,51902395
transcript,51902291,51902395
exon,51902291,51902395
gene,51904969,51905030
transcript,51904969,51905030
exon,51904969,51905030
UTR,52051663,52052115
exon,52051663,52052132
transcript,52051663,52191779
gene,52051663,52204308
stop_codon,52052113,52052115
CDS,52052116,52052132
exon,52072685,52072735
gene,52072685,52096480
transcript,52072685,52096480
exon,52083428,52083562
UTR,52084011,52084559
UTR,52084011,52084559
exon,52084011,52085266
exon,52084011,52085266
transcript,52084011,52105644
transcript,52084011,52191697
stop_codon,52084557,52084559
stop_codon,52084557,52084559
CDS,52084560,52085266
CDS,52084560,52085266
exon,52088392,52088643
CDS,52088392,52088643
exon,52088392,52088643
CDS,52088392,52088643
exon,52088392,52088643
CDS,52088392,52088643
exon,52096262,52096480
exon,52097373,52097435
CDS,52097373,52097435
exon,52097373,52097435
CDS,52097373,52097435
exon,52097373,52097435
CDS,52097373,52097435
exon,52098438,52098587
CDS,52098438,52098587
exon,52098438,52098587
CDS,52098438,52098587
exon,52098438,52098587
CDS,52098438,52098587
CDS,52105132,52105237
exon,52105132,52105644
start_codon,52105235,52105237
UTR,52105238,52105644
gene,52110344,52111049
transcript,52110344,52111049
exon,52110344,52111049
UTR,52151278,52152148
UTR,52151278,52152148
UTR,52151278,52152148
exon,52151278,52153428
exon,52151278,52153428
exon,52151278,52153428
transcript,52151278,52191760
transcript,52151278,52191768
transcript,52151278,52191779
stop_codon,52152146,52152148
stop_codon,52152146,52152148
stop_codon,52152146,52152148
CDS,52152149,52153428
CDS,52152149,52153428
CDS,52152149,52153428
exon,52160123,52160374
CDS,52160123,52160374
exon,52160123,52160374
CDS,52160123,52160374
exon,52160123,52160374
CDS,52160123,52160374
exon,52160123,52160374
CDS,52160123,52160374
exon,52160123,52160374
CDS,52160123,52160374
exon,52164695,52164757
CDS,52164695,52164757
exon,52164695,52164757
CDS,52164695,52164757
exon,52164695,52164757
CDS,52164695,52164757
exon,52164695,52164757
CDS,52164695,52164757
exon,52164695,52164757
CDS,52164695,52164757
exon,52165864,52166025
CDS,52165864,52166025
exon,52165864,52166025
CDS,52165864,52166025
exon,52165864,52166025
CDS,52165864,52166025
exon,52165864,52166025
CDS,52165864,52166025
exon,52186832,52187065
CDS,52186832,52187065
exon,52186832,52187071
CDS,52186832,52187071
exon,52186832,52187071
CDS,52186832,52187071
exon,52186832,52187071
CDS,52186832,52187071
exon,52186832,52187071
CDS,52186832,52187071
CDS,52191591,52191636
CDS,52191591,52191636
CDS,52191591,52191636
CDS,52191591,52191636
CDS,52191591,52191636
exon,52191591,52191697
exon,52191591,52191760
exon,52191591,52191768
exon,52191591,52191779
exon,52191591,52191779
start_codon,52191634,52191636
start_codon,52191634,52191636
start_codon,52191634,52191636
start_codon,52191634,52191636
start_codon,52191634,52191636
UTR,52191637,52191697
UTR,52191637,52191760
UTR,52191637,52191768
UTR,52191637,52191779
UTR,52191637,52191779
gene,52192159,52670578
exon,52210599,52210740
transcript,52210599,52428245
exon,52210614,52210740
transcript,52210614,52429206
exon,52210633,52210740
transcript,52210633,52452563
exon,52210639,52210740
transcript,52210639,52452567
exon,52210643,52210740
exon,52210643,52210740
transcript,52210643,52537377
transcript,52210643,52670578
exon,52210645,52210740
transcript,52210645,52646741
exon,52210646,52210740
transcript,52210646,52452563
exon,52210659,52210740
transcript,52210659,52610338
exon,52210664,52210740
transcript,52210664,52452563
exon,52234769,52234932
exon,52234769,52234932
exon,52234769,52234932
exon,52234769,52234932
exon,52234769,52234932
exon,52234769,52234932
exon,52234769,52234932
exon,52234769,52234932
exon,52234769,52234932
exon,52281834,52281964
exon,52285097,52285170
exon,52304955,52304991
exon,52304955,52304991
exon,52304955,52304991
exon,52304955,52304991
exon,52304955,52304991
exon,52304955,52304991
exon,52324715,52324759
exon,52324715,52324759
exon,52325462,52325632
exon,52340286,52340652
transcript,52340286,52596944
exon,52340490,52340652
exon,52340490,52340652
exon,52340490,52340652
exon,52340490,52340652
exon,52340490,52340652
exon,52340490,52340652
exon,52340624,52340652
transcript,52340624,52576015
exon,52355322,52355359
exon,52355322,52355359
exon,52416126,52416218
exon,52428014,52428245
exon,52428014,52429206
exon,52438859,52438993
exon,52442500,52442638
exon,52442500,52442638
exon,52442500,52442638
exon,52451464,52451643
gene,52451464,52455619
transcript,52451464,52455619
exon,52452319,52452527
exon,52452359,52452563
exon,52452359,52452567
exon,52452364,52452563
exon,52452364,52452563
exon,52455578,52455619
gene,52482801,52482991
transcript,52482801,52482991
exon,52482801,52482991
exon,52487922,52488262
gene,52487922,52500591
transcript,52487922,52500591
exon,52500360,52500591
gene,52511252,52511568
transcript,52511252,52511568
exon,52511252,52511568
exon,52530888,52530948
exon,52530888,52530948
exon,52530888,52530948
exon,52530888,52530948
exon,52530888,52530948
exon,52530888,52530948
exon,52535872,52537377
exon,52538752,52539061
exon,52538752,52539061
exon,52538752,52539061
exon,52550031,52550127
exon,52550031,52550127
exon,52550031,52550127
exon,52550031,52550127
exon,52550031,52550127
exon,52575637,52576015
exon,52596797,52596944
exon,52609538,52610338
exon,52619329,52619717
transcript,52619329,52650466
exon,52620838,52621146
transcript,52620838,52650431
exon,52621862,52622000
exon,52621862,52622000
exon,52621869,52622000
transcript,52621869,52650459
exon,52646490,52646741
exon,52646490,52646806
exon,52646490,52650431
exon,52646980,52647720
exon,52650224,52650459
exon,52650224,52650466
exon,52666719,52666777
exon,52669148,52669328
exon,52670051,52670578
gene,52671735,52699472
exon,52671796,52671960
transcript,52671796,52694155
exon,52671798,52671842
transcript,52671798,52693577
exon,52671835,52671960
transcript,52671835,52693573
exon,52674385,52674511
exon,52674385,52674511
exon,52674385,52674511
exon,52675210,52675310
exon,52675210,52675310
exon,52677020,52677108
exon,52677020,52677108
exon,52677020,52677108
exon,52681405,52681550
exon,52681405,52681550
exon,52681405,52681550
exon,52681468,52681550
transcript,52681468,52698517
exon,52685075,52685213
exon,52685075,52685213
exon,52685075,52685213
exon,52685075,52685213
exon,52687949,52688165
exon,52687949,52688165
exon,52687952,52688165
exon,52690522,52690614
exon,52690522,52690614
exon,52690522,52690614
exon,52693149,52693573
exon,52693149,52693577
exon,52693149,52694155
exon,52697139,52697326
exon,52698231,52698517
exon,52840936,52842129
gene,52840936,52843775
transcript,52840936,52843775
exon,52843631,52843775
exon,52858338,52858507
gene,52858338,52862855
transcript,52858338,52862855
exon,52862567,52862855
gene,52890162,52890386
transcript,52890162,52890386
exon,52890162,52890386
UTR,52972358,52973293
exon,52972358,52973333
gene,52972358,53495330
transcript,52972358,53495330
start_codon,52973294,52973296
CDS,52973294,52973333
gene,53097652,53097984
transcript,53097652,53097984
exon,53097652,53097984
exon,53137293,53137453
gene,53137293,53141169
transcript,53137293,53141169
exon,53140719,53141169
exon,53168643,53168849
gene,53168643,53179550
transcript,53168643,53179550
exon,53178138,53179550
UTR,53185283,53185645
exon,53185283,53185676
transcript,53185283,53487479
start_codon,53185646,53185648
start_codon,53185646,53185648
CDS,53185646,53185676
exon,53185646,53185676
CDS,53185646,53185676
transcript,53185646,53256560
exon,53196229,53196364
gene,53196229,53208705
transcript,53196229,53208705
exon,53196491,53196533
exon,53198180,53198307
exon,53206543,53206603
exon,53208589,53208705
CDS,53253499,53256560
CDS,53253499,53256560
exon,53253499,53256560
CDS,53253499,53256560
exon,53253499,53256571
exon,53253499,53256571
exon,53255979,53256563
gene,53255979,53487274
