Type,Start,End
exon,43095438,43095536
CDS,43095438,43095536
exon,43095438,43095536
CDS,43095438,43095536
exon,43095694,43095743
CDS,43095694,43095723
exon,43095694,43095743
CDS,43095694,43095743
exon,43095694,43095743
CDS,43095694,43095743
start_codon,43095721,43095723
UTR,43095724,43095743
exon,43100453,43100519
UTR,43100453,43100519
exon,43100453,43100519
CDS,43100453,43100519
exon,43101366,43101432
CDS,43101366,43101432
exon,43104315,43105252
UTR,43104315,43105252
exon,43104315,43104402
CDS,43104315,43104402
exon,43104315,43104402
CDS,43104315,43104402
exon,43107451,43107565
CDS,43107451,43107494
exon,43107451,43107570
CDS,43107451,43107494
start_codon,43107492,43107494
start_codon,43107492,43107494
UTR,43107495,43107565
UTR,43107495,43107570
gene,43107942,43168646
transcript,43107942,43168646
exon,43107942,43108095
exon,43109342,43109516
gene,43115334,43115709
transcript,43115334,43115709
exon,43115334,43115709
gene,43140523,43141092
transcript,43140523,43141092
exon,43140523,43140813
exon,43140962,43141092
gene,43159066,43162277
transcript,43159066,43162277
exon,43159066,43159767
exon,43161089,43161252
exon,43162092,43162277
exon,43168389,43168646
gene,43169008,43172805
transcript,43169008,43172805
exon,43169008,43169288
UTR,43169008,43169099
CDS,43169100,43169288
start_codon,43169100,43169102
transcript,43169601,43172294
exon,43169601,43169853
UTR,43169601,43169724
CDS,43169725,43169853
start_codon,43169725,43169727
transcript,43170156,43172519
exon,43170156,43170409
UTR,43170156,43170331
CDS,43170332,43170409
start_codon,43170332,43170334
exon,43170517,43170639
CDS,43170517,43170639
exon,43170517,43170639
CDS,43170517,43170639
exon,43170517,43170639
CDS,43170517,43170639
exon,43172071,43172805
CDS,43172071,43172277
exon,43172071,43172294
CDS,43172071,43172277
exon,43172071,43172519
CDS,43172071,43172277
stop_codon,43172278,43172280
UTR,43172278,43172805
stop_codon,43172278,43172280
UTR,43172278,43172294
stop_codon,43172278,43172280
UTR,43172278,43172519
gene,43322417,43332039
transcript,43322417,43332039
exon,43322417,43322849
exon,43326159,43326240
exon,43331856,43332039
gene,43358147,43362349
transcript,43358147,43362349
exon,43358147,43359486
exon,43360892,43362349
gene,43363332,43366566
transcript,43363332,43366566
exon,43363332,43365687
exon,43366107,43366566
gene,43414483,43427131
transcript,43414483,43427131
exon,43414483,43417117
UTR,43414483,43416744
stop_codon,43416742,43416744
CDS,43416745,43417117
exon,43417543,43417774
CDS,43417543,43417774
exon,43418260,43418541
CDS,43418260,43418541
exon,43419021,43419237
CDS,43419021,43419237
exon,43419353,43419478
CDS,43419353,43419478
exon,43419859,43420005
CDS,43419859,43420005
exon,43420234,43420457
CDS,43420234,43420457
exon,43421010,43421133
CDS,43421010,43421133
exon,43421243,43421367
CDS,43421243,43421367
exon,43421638,43421799
CDS,43421638,43421799
exon,43421974,43422037
CDS,43421974,43422037
exon,43425407,43425523
CDS,43425407,43425523
exon,43426023,43426192
CDS,43426023,43426178
start_codon,43426176,43426178
UTR,43426179,43426192
exon,43427010,43427131
UTR,43427010,43427131
gene,43446601,43453902
transcript,43446601,43453893
exon,43446601,43446899
exon,43448767,43449070
exon,43450739,43450921
exon,43451173,43453893
gene,43461960,43479534
transcript,43462112,43464917
exon,43462112,43462261
exon,43462458,43462525
exon,43463340,43463489
exon,43464873,43464917
gene,43465309,43467298
transcript,43465309,43467298
exon,43465309,43465347
transcript,43466728,43478270
exon,43466728,43467611
exon,43467058,43467298
transcript,43470433,43471592
exon,43470433,43471318
exon,43471512,43471694
exon,43471512,43471592
transcript,43475925,43479534
exon,43475925,43476039
exon,43475972,43476039
exon,43476540,43476751
exon,43478064,43478270
exon,43478064,43478149
exon,43479500,43479534
gene,43529186,43659488
transcript,43529186,43659488
exon,43529186,43529962
UTR,43529186,43529756
stop_codon,43529754,43529756
CDS,43529757,43529962
gene,43551229,43551600
transcript,43551229,43551600
exon,43551229,43551600
gene,43565182,43565648
transcript,43565182,43565648
exon,43565182,43565648
UTR,43565182,43565238
CDS,43565239,43565616
start_codon,43565239,43565241
stop_codon,43565617,43565619
UTR,43565617,43565648
exon,43592225,43592328
CDS,43592225,43592328
gene,43609887,43609989
transcript,43609887,43609989
exon,43609887,43609989
exon,43613830,43613947
CDS,43613830,43613947
exon,43630322,43630454
CDS,43630322,43630454
exon,43633272,43633421
CDS,43633272,43633421
exon,43644289,43644392
CDS,43644289,43644392
exon,43656587,43656737
CDS,43656587,43656737
exon,43658061,43658320
CDS,43658061,43658096
start_codon,43658094,43658096
UTR,43658097,43658320
exon,43659386,43659488
UTR,43659386,43659488
gene,43659560,43696079
transcript,43659560,43696079
exon,43659560,43659794
UTR,43659560,43659664
CDS,43659665,43659794
start_codon,43659665,43659667
exon,43669884,43669966
CDS,43669884,43669966
exon,43672308,43672365
CDS,43672308,43672365
exon,43673870,43673955
CDS,43673870,43673955
exon,43674636,43674697
CDS,43674636,43674697
exon,43675034,43675163
CDS,43675034,43675163
exon,43676272,43676336
CDS,43676272,43676336
exon,43676733,43676914
CDS,43676733,43676914
exon,43683279,43683373
CDS,43683279,43683373
exon,43684553,43684650
CDS,43684553,43684650
exon,43685770,43685789
CDS,43685770,43685789
exon,43686804,43686935
CDS,43686804,43686935
exon,43687516,43688240
CDS,43687516,43688240
exon,43690288,43690440
CDS,43690288,43690440
exon,43691439,43691502
CDS,43691439,43691502
exon,43693190,43696079
CDS,43693190,43693380
stop_codon,43693381,43693383
UTR,43693381,43696079
gene,43719094,43762307
transcript,43719094,43738861
exon,43719094,43719381
UTR,43719094,43719294
transcript,43719097,43762307
exon,43719097,43719381
UTR,43719097,43719294
transcript,43719129,43762299
exon,43719129,43719381
UTR,43719129,43719294
CDS,43719295,43719381
start_codon,43719295,43719297
CDS,43719295,43719381
start_codon,43719295,43719297
CDS,43719295,43719381
start_codon,43719295,43719297
transcript,43728900,43738861
exon,43728900,43729010
UTR,43728900,43729010
exon,43732139,43732647
UTR,43732139,43732377
CDS,43732378,43732647
start_codon,43732378,43732380
transcript,43734062,43738858
exon,43734062,43734123
UTR,43734062,43734123
exon,43734069,43734123
CDS,43734069,43734123
exon,43734069,43734123
CDS,43734069,43734123
exon,43734069,43734123
CDS,43734069,43734123
exon,43734069,43734123
CDS,43734069,43734123
exon,43736954,43738861
CDS,43736954,43737072
exon,43736954,43738861
CDS,43736954,43737072
exon,43736954,43738858
UTR,43736954,43737147
stop_codon,43737073,43737075
UTR,43737073,43738861
stop_codon,43737073,43737075
UTR,43737073,43738861
CDS,43737148,43737633
start_codon,43737148,43737150
stop_codon,43737634,43737636
UTR,43737634,43738858
transcript,43741420,43762307
exon,43741420,43741572
UTR,43741420,43741550
CDS,43741551,43741572
start_codon,43741551,43741553
exon,43741667,43741771
CDS,43741667,43741771
exon,43741667,43741771
CDS,43741667,43741771
exon,43741667,43741771
CDS,43741667,43741771
exon,43743724,43743807
CDS,43743724,43743807
exon,43743724,43743807
CDS,43743724,43743807
exon,43746079,43746125
CDS,43746079,43746125
exon,43746079,43746125
CDS,43746079,43746125
exon,43746079,43746125
CDS,43746079,43746125
gene,43748365,43748468
transcript,43748365,43748468
exon,43748365,43748433
exon,43748439,43748468
exon,43748995,43749080
CDS,43748995,43749080
exon,43748995,43749080
CDS,43748995,43749080
exon,43748995,43749080
CDS,43748995,43749080
exon,43750500,43750545
CDS,43750500,43750545
exon,43750500,43750545
CDS,43750500,43750545
exon,43750500,43750545
CDS,43750500,43750545
exon,43752518,43752629
CDS,43752518,43752629
exon,43752518,43752629
CDS,43752518,43752629
exon,43752518,43752629
CDS,43752518,43752629
exon,43753583,43753719
CDS,43753583,43753719
exon,43753583,43753719
CDS,43753583,43753719
exon,43753583,43753719
CDS,43753583,43753719
exon,43755698,43755764
CDS,43755698,43755764
exon,43755698,43755764
CDS,43755698,43755764
exon,43755698,43755764
CDS,43755698,43755764
exon,43755951,43762307
CDS,43755951,43756060
exon,43755951,43762299
CDS,43755951,43756060
exon,43755951,43762307
CDS,43755951,43756060
stop_codon,43756061,43756063
UTR,43756061,43762307
stop_codon,43756061,43756063
UTR,43756061,43762299
stop_codon,43756061,43756063
UTR,43756061,43762307
gene,43768320,43771666
transcript,43768320,43771666
exon,43768320,43768396
exon,43769274,43769390
exon,43771104,43771666
gene,43772511,43776330
transcript,43772521,43776318
exon,43772521,43774759
UTR,43772521,43774576
transcript,43773950,43776308
exon,43773950,43774330
UTR,43773950,43774204
stop_codon,43774202,43774204
CDS,43774205,43774330
stop_codon,43774574,43774576
CDS,43774577,43774759
exon,43774658,43774759
CDS,43774658,43774759
exon,43776204,43776318
CDS,43776204,43776269
exon,43776204,43776308
CDS,43776204,43776269
start_codon,43776267,43776269
start_codon,43776267,43776269
UTR,43776270,43776318
UTR,43776270,43776308
gene,43783123,43783573
transcript,43783123,43783573
exon,43783123,43783573
gene,43789513,43805293
transcript,43789577,43805293
exon,43789577,43789762
UTR,43789577,43789629
CDS,43789630,43789762
start_codon,43789630,43789632
exon,43791350,43791432
CDS,43791350,43791432
exon,43792672,43792729
CDS,43792672,43792729
exon,43793319,43793404
CDS,43793319,43793404
exon,43795189,43795250
CDS,43795189,43795250
exon,43797422,43797551
CDS,43797422,43797551
exon,43797631,43797695
CDS,43797631,43797695
exon,43797907,43798100
CDS,43797907,43798100
exon,43799570,43799649
CDS,43799570,43799649
exon,43800517,43800614
CDS,43800517,43800614
exon,43800862,43800881
CDS,43800862,43800881
exon,43802274,43802387
CDS,43802274,43802387
exon,43803512,43805293
CDS,43803512,43803771
stop_codon,43803772,43803774
UTR,43803772,43805293
gene,43805758,43812567
transcript,43805758,43810361
exon,43805758,43806588
transcript,43805758,43812567
exon,43805758,43806588
exon,43806964,43807239
exon,43808801,43809451
exon,43808801,43812567
exon,43810231,43810361
gene,43855890,43856342
transcript,43855890,43856342
exon,43855890,43856342
gene,43865223,43987592
transcript,43865223,43987592
exon,43865223,43865345
UTR,43865223,43865345
transcript,43882544,43984673
exon,43882544,43882615
UTR,43882544,43882615
gene,43884395,43889795
transcript,43884395,43889795
exon,43884395,43884553
exon,43887168,43887405
exon,43889136,43889795
transcript,43903891,43984673
exon,43903891,43904019
UTR,43903891,43904019
exon,43903957,43904019
UTR,43903957,43904019
exon,43903957,43904019
UTR,43903957,43904019
gene,43919795,43919901
transcript,43919795,43919901
exon,43919795,43919901
transcript,43925008,43986536
exon,43925008,43925451
UTR,43925008,43925451
transcript,43946930,43984673
exon,43946930,43947058
UTR,43946930,43947058
exon,43948274,43948329
UTR,43948274,43948329
transcript,43954548,43982717
exon,43954548,43955242
UTR,43954548,43955242
exon,43954550,43955242
UTR,43954550,43955242
exon,43959634,43959859
UTR,43959634,43959681
exon,43959634,43959859
UTR,43959634,43959681
exon,43959634,43959859
UTR,43959634,43959681
exon,43959634,43959859
UTR,43959634,43959681
exon,43959634,43959859
UTR,43959634,43959681
exon,43959634,43959859
UTR,43959634,43959681
CDS,43959682,43959859
start_codon,43959682,43959684
CDS,43959682,43959859
start_codon,43959682,43959684
CDS,43959682,43959859
start_codon,43959682,43959684
CDS,43959682,43959859
start_codon,43959682,43959684
CDS,43959682,43959859
start_codon,43959682,43959684
CDS,43959682,43959859
start_codon,43959682,43959684
exon,43967946,43968115
CDS,43967946,43968115
exon,43967946,43968115
CDS,43967946,43968115
exon,43967946,43968115
CDS,43967946,43968115
exon,43967946,43968115
CDS,43967946,43968115
exon,43967946,43968115
CDS,43967946,43968115
exon,43967946,43968115
CDS,43967946,43968115
exon,43969118,43969279
CDS,43969118,43969279
exon,43969118,43969279
CDS,43969118,43969279
exon,43969118,43969279
CDS,43969118,43969279
exon,43969118,43969279
CDS,43969118,43969279
exon,43969118,43969279
CDS,43969118,43969279
exon,43969118,43969279
CDS,43969118,43969279
exon,43970653,43970806
CDS,43970653,43970806
exon,43970653,43970806
CDS,43970653,43970806
exon,43970653,43970806
CDS,43970653,43970806
exon,43970653,43970806
CDS,43970653,43970806
exon,43970653,43970806
CDS,43970653,43970806
exon,43970653,43970806
CDS,43970653,43970806
exon,43971388,43971490
CDS,43971388,43971490
exon,43971388,43971490
CDS,43971388,43971490
exon,43971388,43971490
CDS,43971388,43971490
exon,43971388,43971490
CDS,43971388,43971490
exon,43971388,43971490
CDS,43971388,43971490
exon,43971388,43971490
CDS,43971388,43971490
exon,43978046,43978121
CDS,43978046,43978121
exon,43978046,43978121
CDS,43978046,43978121
exon,43978046,43978121
CDS,43978046,43978121
exon,43978046,43978121
CDS,43978046,43978121
exon,43978046,43978121
CDS,43978046,43978121
exon,43978046,43978121
CDS,43978046,43978121
exon,43980989,43981187
CDS,43980989,43981187
exon,43980989,43981187
CDS,43980989,43981187
exon,43980989,43981187
CDS,43980989,43981187
exon,43980989,43981187
CDS,43980989,43981187
exon,43980989,43981187
CDS,43980989,43981187
exon,43980989,43981187
CDS,43980989,43981187
exon,43982304,43987592
CDS,43982304,43982389
exon,43982304,43984673
CDS,43982304,43982389
exon,43982304,43984673
CDS,43982304,43982389
exon,43982304,43986536
CDS,43982304,43982389
exon,43982304,43984673
CDS,43982304,43982389
exon,43982304,43982717
CDS,43982304,43982389
stop_codon,43982390,43982392
UTR,43982390,43987592
stop_codon,43982390,43982392
UTR,43982390,43984673
stop_codon,43982390,43982392
UTR,43982390,43984673
stop_codon,43982390,43982392
UTR,43982390,43986536
stop_codon,43982390,43982392
UTR,43982390,43984673
stop_codon,43982390,43982392
UTR,43982390,43982717
gene,43996322,43996420
transcript,43996322,43996420
exon,43996322,43996420
gene,44012309,44106552
transcript,44012309,44106552
exon,44012309,44012560
UTR,44012309,44012493
transcript,44012319,44060262
exon,44012319,44012560
UTR,44012319,44012493
CDS,44012494,44012560
start_codon,44012494,44012496
CDS,44012494,44012560
start_codon,44012494,44012496
exon,44032091,44032172
CDS,44032091,44032172
exon,44032091,44032172
CDS,44032091,44032172
exon,44037792,44037927
CDS,44037792,44037927
exon,44037792,44037927
CDS,44037792,44037927
gene,44046347,44047041
transcript,44046347,44047041
exon,44046347,44046506
exon,44046807,44047041
exon,44052280,44052476
CDS,44052280,44052476
exon,44052280,44052476
CDS,44052280,44052476
exon,44055698,44055893
CDS,44055698,44055893
exon,44055698,44055893
CDS,44055698,44055893
exon,44059103,44059214
CDS,44059103,44059214
exon,44059103,44059214
CDS,44059103,44059214
exon,44059465,44060262
CDS,44059465,44059502
stop_codon,44059503,44059505
UTR,44059503,44060262
exon,44063538,44063785
CDS,44063538,44063785
exon,44074324,44074470
CDS,44074324,44074470
exon,44075039,44075153
CDS,44075039,44075153
exon,44076552,44076628
CDS,44076552,44076628
exon,44077693,44077784
CDS,44077693,44077784
exon,44079564,44079704
CDS,44079564,44079704
exon,44080015,44080127
CDS,44080015,44080127
exon,44082788,44083302
CDS,44082788,44083302
exon,44084122,44084263
CDS,44084122,44084263
exon,44086802,44086960
CDS,44086802,44086960
exon,44087699,44087928
CDS,44087699,44087928
exon,44089833,44089933
CDS,44089833,44089933
exon,44091923,44092049
CDS,44091923,44092049
exon,44094063,44094233
CDS,44094063,44094233
exon,44098357,44098534
CDS,44098357,44098534
exon,44102778,44102972
CDS,44102778,44102972
exon,44103293,44106552
CDS,44103293,44103528
stop_codon,44103529,44103531
UTR,44103529,44106552
gene,44107373,44131181
transcript,44107399,44131181
exon,44107399,44107434
UTR,44107399,44107416
CDS,44107417,44107434
start_codon,44107417,44107419
exon,44108984,44109096
CDS,44108984,44109096
exon,44113753,44113847
CDS,44113753,44113847
exon,44114179,44114278
CDS,44114179,44114278
exon,44114625,44114768
CDS,44114625,44114768
exon,44115264,44115399
CDS,44115264,44115399
exon,44115691,44115920
CDS,44115691,44115920
exon,44117820,44117963
CDS,44117820,44117963
exon,44118763,44118833
CDS,44118763,44118833
exon,44119387,44119523
CDS,44119387,44119523
exon,44120348,44120496
CDS,44120348,44120496
exon,44120631,44120778
CDS,44120631,44120778
exon,44120952,44121102
CDS,44120952,44121102
exon,44122177,44122357
CDS,44122177,44122357
exon,44124580,44124727
CDS,44124580,44124727
exon,44126011,44126119
CDS,44126011,44126119
exon,44126900,44126965
CDS,44126900,44126965
exon,44127932,44128150
CDS,44127932,44128150
exon,44128247,44128397
CDS,44128247,44128397
exon,44128552,44128626
CDS,44128552,44128626
exon,44130597,44131181
CDS,44130597,44130768
stop_codon,44130769,44130771
UTR,44130769,44131181
gene,44133610,44210114
transcript,44133610,44203064
exon,44133610,44133838
UTR,44133610,44133697
transcript,44133618,44141417
exon,44133618,44133838
UTR,44133618,44133697
transcript,44133680,44145723
exon,44133680,44133838
UTR,44133680,44133697
transcript,44133683,44145711
exon,44133683,44133838
UTR,44133683,44133697
CDS,44133698,44133838
start_codon,44133698,44133700
CDS,44133698,44133838
start_codon,44133698,44133700
CDS,44133698,44133838
start_codon,44133698,44133700
CDS,44133698,44133838
start_codon,44133698,44133700
exon,44134102,44134154
CDS,44134102,44134154
exon,44134102,44134154
CDS,44134102,44134154
exon,44134102,44134154
CDS,44134102,44134154
exon,44134102,44134154
CDS,44134102,44134154
exon,44136060,44136173
CDS,44136060,44136173
exon,44136060,44136173
CDS,44136060,44136173
exon,44136060,44136173
CDS,44136060,44136173
exon,44136060,44136173
CDS,44136060,44136173
exon,44137177,44137296
CDS,44137177,44137296
exon,44137177,44137296
CDS,44137177,44137296
exon,44137177,44137296
CDS,44137177,44137296
exon,44137177,44137296
CDS,44137177,44137296
exon,44140250,44140342
CDS,44140250,44140342
exon,44140250,44140342
CDS,44140250,44140342
exon,44140942,44141417
CDS,44140942,44141071
stop_codon,44141072,44141074
UTR,44141072,44141417
exon,44143205,44143361
CDS,44143205,44143361
exon,44143205,44143361
CDS,44143205,44143361
exon,44144821,44145723
CDS,44144821,44144946
exon,44144821,44145711
CDS,44144821,44144946
stop_codon,44144947,44144949
UTR,44144947,44145723
stop_codon,44144947,44144949
UTR,44144947,44145711
gene,44158740,44160076
transcript,44158740,44160072
exon,44158740,44159354
transcript,44159015,44160076
exon,44159015,44159161
exon,44159279,44159354
exon,44159825,44160072
exon,44159825,44160076
gene,44172169,44194338
transcript,44172169,44194338
exon,44172169,44174354
exon,44174818,44175152
gene,44175489,44176453
transcript,44175489,44176453
exon,44175489,44175535
exon,44175680,44176453
exon,44177480,44177619
exon,44188458,44188619
exon,44190348,44190727
exon,44193991,44194338
gene,44200602,44207399
transcript,44200616,44202864
exon,44200616,44201957
transcript,44200913,44207399
exon,44200913,44201015
exon,44201823,44201957
exon,44202050,44203064
CDS,44202050,44202110
stop_codon,44202111,44202113
UTR,44202111,44203064
exon,44202566,44202864
exon,44206529,44206790
exon,44207203,44207399
gene,44217014,44240966
transcript,44222991,44240840
exon,44222991,44223078
UTR,44222991,44223049
transcript,44222991,44240945
exon,44222991,44229044
UTR,44222991,44229036
stop_codon,44223047,44223049
CDS,44223050,44223078
transcript,44226834,44240945
exon,44226834,44230089
UTR,44226834,44229532
transcript,44226834,44240966
exon,44226834,44229044
UTR,44226834,44229036
stop_codon,44229034,44229036
stop_codon,44229034,44229036
CDS,44229037,44229044
CDS,44229037,44229044
stop_codon,44229530,44229532
CDS,44229533,44230089
exon,44230054,44230089
CDS,44230054,44230089
exon,44230054,44230089
CDS,44230054,44230089
exon,44230054,44230089
CDS,44230054,44230089
exon,44231280,44231444
CDS,44231280,44231444
exon,44231280,44231444
CDS,44231280,44231444
exon,44231280,44231444
CDS,44231280,44231444
exon,44231280,44231444
CDS,44231280,44231444
exon,44235272,44235562
CDS,44235272,44235562
exon,44235272,44235562
CDS,44235272,44235562
exon,44235272,44235562
CDS,44235272,44235562
exon,44235272,44235562
CDS,44235272,44235562
exon,44236867,44237217
CDS,44236867,44237217
exon,44236867,44237217
CDS,44236867,44237217
exon,44236867,44237217
CDS,44236867,44237217
exon,44238448,44238488
CDS,44238448,44238488
exon,44238448,44238488
CDS,44238448,44238488
exon,44238448,44238488
CDS,44238448,44238488
exon,44238448,44238488
CDS,44238448,44238488
exon,44240804,44240840
CDS,44240804,44240817
exon,44240804,44240945
CDS,44240804,44240817
exon,44240804,44240945
CDS,44240804,44240817
exon,44240804,44240966
CDS,44240804,44240817
start_codon,44240815,44240817
start_codon,44240815,44240817
start_codon,44240815,44240817
start_codon,44240815,44240817
UTR,44240818,44240840
UTR,44240818,44240945
UTR,44240818,44240945
UTR,44240818,44240966
gene,44241847,44242081
transcript,44241847,44242081
exon,44241847,44242081
gene,44244545,44244993
transcript,44244545,44244993
exon,44244545,44244993
gene,44246339,44262216
transcript,44246339,44261897
exon,44246339,44246562
UTR,44246339,44246399
transcript,44246339,44262216
exon,44246339,44246565
UTR,44246339,44246399
stop_codon,44246397,44246399
stop_codon,44246397,44246399
CDS,44246400,44246562
CDS,44246400,44246565
exon,44249026,44249111
CDS,44249026,44249111
exon,44249026,44249111
CDS,44249026,44249111
exon,44250810,44250949
CDS,44250810,44250949
exon,44250810,44250949
CDS,44250810,44250949
gene,44250813,44251520
transcript,44250813,44251520
exon,44250813,44250941
exon,44251127,44251520
exon,44251623,44251698
CDS,44251623,44251698
exon,44251623,44251698
CDS,44251623,44251698
exon,44254617,44254705
CDS,44254617,44254705
exon,44254617,44254705
CDS,44254617,44254705
exon,44256067,44256154
CDS,44256067,44256154
exon,44256067,44256154
CDS,44256067,44256154
exon,44258523,44258694
CDS,44258523,44258694
exon,44258523,44258694
CDS,44258523,44258694
exon,44259437,44259549
CDS,44259437,44259549
exon,44259437,44259549
CDS,44259437,44259549
exon,44259632,44259711
CDS,44259632,44259711
exon,44259632,44259711
CDS,44259632,44259711
exon,44260795,44260839
CDS,44260795,44260839
exon,44260795,44260839
CDS,44260795,44260839
exon,44261154,44261266
CDS,44261154,44261259
exon,44261154,44261266
CDS,44261154,44261259
start_codon,44261257,44261259
start_codon,44261257,44261259
UTR,44261260,44261266
UTR,44261260,44261266
exon,44261740,44261897
UTR,44261740,44261897
exon,44261740,44262216
UTR,44261740,44262216
gene,44285838,44298648
transcript,44285876,44298648
exon,44285876,44286138
UTR,44285876,44286006
CDS,44286007,44286138
start_codon,44286007,44286009
exon,44286557,44286731
CDS,44286557,44286731
exon,44286978,44287133
CDS,44286978,44287133
exon,44287517,44287591
CDS,44287517,44287591
exon,44288345,44288458
CDS,44288345,44288458
exon,44289657,44289802
CDS,44289657,44289802
exon,44289988,44290068
CDS,44289988,44290068
exon,44291095,44291210
CDS,44291095,44291210
exon,44292302,44292401
CDS,44292302,44292401
exon,44292993,44293175
CDS,44292993,44293175
exon,44293789,44293910
CDS,44293789,44293910
exon,44294401,44294503
CDS,44294401,44294503
exon,44296383,44296445
CDS,44296383,44296445
exon,44297656,44298648
CDS,44297656,44297724
stop_codon,44297725,44297727
UTR,44297725,44298648
gene,44300051,44327376
transcript,44300053,44327373
exon,44300053,44300190
UTR,44300053,44300105
CDS,44300106,44300190
start_codon,44300106,44300108
transcript,44300106,44304318
exon,44300106,44300190
CDS,44300106,44300190
start_codon,44300106,44300108
exon,44304275,44304318
CDS,44304275,44304315
stop_codon,44304316,44304318
UTR,44304316,44304318
exon,44306681,44306754
CDS,44306681,44306754
exon,44311006,44311083
CDS,44311006,44311083
exon,44312105,44312294
CDS,44312105,44312294
exon,44312978,44313143
CDS,44312978,44313143
exon,44313638,44313682
CDS,44313638,44313682
exon,44313913,44314021
CDS,44313913,44314021
exon,44316244,44316339
CDS,44316244,44316339
exon,44316432,44316524
CDS,44316432,44316524
exon,44318470,44318595
CDS,44318470,44318595
exon,44319351,44319415
CDS,44319351,44319415
exon,44320084,44320147
CDS,44320084,44320147
exon,44321729,44321875
CDS,44321729,44321875
exon,44322133,44322203
CDS,44322133,44322203
exon,44322962,44323049
CDS,44322962,44323049
exon,44323766,44323918
CDS,44323766,44323918
exon,44324491,44324655
CDS,44324491,44324655
exon,44324856,44324917
CDS,44324856,44324917
exon,44325153,44325264
CDS,44325153,44325264
exon,44325961,44326060
CDS,44325961,44326060
exon,44326159,44326264
CDS,44326159,44326264
exon,44326715,44327373
CDS,44326715,44326859
stop_codon,44326860,44326862
UTR,44326860,44327373
gene,44328944,44330221
transcript,44328944,44330046
exon,44328944,44329231
transcript,44328944,44330221
exon,44328944,44329231
gene,44328944,44339402
transcript,44328944,44339390
exon,44328944,44330326
UTR,44328944,44330200
exon,44329631,44330046
exon,44329631,44329819
transcript,44329891,44339393
exon,44329891,44330326
UTR,44329891,44330200
transcript,44329891,44339402
exon,44329891,44330326
UTR,44329891,44330200
exon,44330080,44330221
stop_codon,44330198,44330200
stop_codon,44330198,44330200
stop_codon,44330198,44330200
CDS,44330201,44330326
CDS,44330201,44330326
CDS,44330201,44330326
exon,44330463,44330916
CDS,44330463,44330916
exon,44330823,44330919
CDS,44330823,44330919
exon,44330823,44330916
CDS,44330823,44330916
gene,44331234,44335851
transcript,44331234,44335851
exon,44331234,44332937
exon,44331843,44332014
CDS,44331843,44332014
exon,44331843,44332014
CDS,44331843,44332014
exon,44331843,44332014
CDS,44331843,44332014
exon,44333033,44333262
CDS,44333033,44333262
exon,44333033,44333262
CDS,44333033,44333262
exon,44333033,44333262
CDS,44333033,44333262
exon,44333202,44335851
exon,44335758,44335804
CDS,44335758,44335804
exon,44335758,44335804
CDS,44335758,44335804
exon,44335758,44335804
CDS,44335758,44335804
exon,44337649,44337667
CDS,44337649,44337667
exon,44337649,44337667
CDS,44337649,44337667
exon,44337649,44337667
CDS,44337649,44337667
exon,44339118,44339390
CDS,44339118,44339194
exon,44339118,44339393
CDS,44339118,44339194
exon,44339118,44339402
CDS,44339118,44339194
start_codon,44339192,44339194
start_codon,44339192,44339194
start_codon,44339192,44339194
UTR,44339195,44339390
UTR,44339195,44339393
UTR,44339195,44339402
gene,44339376,44340470
transcript,44339376,44340470
exon,44339376,44339470
exon,44340439,44340470
gene,44347767,44348295
transcript,44347767,44348295
exon,44347767,44348295
gene,44350163,44443081
transcript,44350163,44443081
exon,44350163,44350275
UTR,44350163,44350275
exon,44353601,44353865
UTR,44353601,44353700
transcript,44353621,44442644
exon,44353621,44353865
UTR,44353621,44353700
transcript,44353688,44442358
exon,44353688,44353865
UTR,44353688,44353700
transcript,44353688,44443081
exon,44353688,44353865
UTR,44353688,44353700
CDS,44353701,44353865
start_codon,44353701,44353703
CDS,44353701,44353865
start_codon,44353701,44353703
CDS,44353701,44353865
start_codon,44353701,44353703
CDS,44353701,44353865
start_codon,44353701,44353703
exon,44354648,44354736
CDS,44354648,44354736
exon,44354648,44354736
CDS,44354648,44354736
exon,44354648,44354736
CDS,44354648,44354736
exon,44354648,44354736
CDS,44354648,44354736
exon,44364114,44364282
CDS,44364114,44364282
exon,44364114,44364282
CDS,44364114,44364282
exon,44364114,44364282
CDS,44364114,44364282
exon,44364114,44364282
CDS,44364114,44364282
exon,44366754,44366934
CDS,44366754,44366934
exon,44366754,44366934
CDS,44366754,44366934
exon,44366754,44366934
CDS,44366754,44366934
exon,44366754,44366934
CDS,44366754,44366934
exon,44369177,44369343
CDS,44369177,44369343
exon,44369177,44369343
CDS,44369177,44369343
exon,44369177,44369343
CDS,44369177,44369343
exon,44369177,44369343
CDS,44369177,44369343
exon,44375833,44376013
CDS,44375833,44376013
exon,44375833,44376013
CDS,44375833,44376013
exon,44375833,44376013
CDS,44375833,44376013
exon,44375833,44376013
CDS,44375833,44376013
exon,44377712,44377773
CDS,44377712,44377773
exon,44377712,44377773
CDS,44377712,44377773
exon,44377712,44377773
CDS,44377712,44377773
exon,44377712,44377773
CDS,44377712,44377773
exon,44378997,44379197
CDS,44378997,44379197
exon,44378997,44379197
CDS,44378997,44379197
exon,44378997,44379197
CDS,44378997,44379197
exon,44378997,44379197
CDS,44378997,44379197
exon,44382718,44382820
CDS,44382718,44382820
exon,44382718,44382820
CDS,44382718,44382820
exon,44382718,44382820
CDS,44382718,44382820
exon,44382718,44382820
CDS,44382718,44382820
